Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,prob_take_rcc,prob_stay,eligible_for_1/4_monthly_income,eligible_for_1/3_monthly_income,severance_package,MonthlyIncome_category,MonthlyIncome_category_code,group_combined,severance_group,YearlyRate,role_Healthcare Representative,role_Human Resources,role_Laboratory Technician,role_Manager,role_Manufacturing Director,role_Research Director,role_Research Scientist,role_Sales Executive,role_Sales Representative,dept_Human Resources,dept_Research & Development,dept_Sales,employee_count,rcc_offer
45.0,Travel_Rarely,1268.0,4.0,2,Life Sciences,1,240,3,Female,30,3,2,1,Divorced,5006,6319,4,Y,Yes,11,3,1,80,1,9,3,4,5,4,0,3,0.100626056,0.899373944,5,0,21275.5,"(4978.0, 5324.0]",9,9,19,7630.272574368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100626056,0.0,0.0,0.0,0.100626056,1,0.0
44.0,Travel_Rarely,170.0,1.0,4,Life Sciences,1,1903,2,Male,78,4,2,1,Married,5033,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,0.005910318,0.994089682,2,0,17615.5,"(4978.0, 5324.0]",9,9,19,664.130613024,0.005910318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005910318,0.0,1,0.0
,Travel_Frequently,772.0,2.0,1,Life Sciences,1,1653,4,Male,77,4,2,3,Divorced,5206,4973,1,Y,No,17,3,3,80,2,7,6,3,7,7,0,7,0.000368196,0.999631804,7,0,24728.5,"(4978.0, 5324.0]",9,9,19,21.972464496,0.0,0.0,0.0,0.0,0.000368196,0.0,0.0,0.0,0.0,0.0,0.000368196,0.0,1,0.0
42.0,Travel_Rarely,1265.0,,3,Life Sciences,1,894,3,Female,95,4,2,4,Married,5231,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3,0.010157032,0.989842968,5,0,22231.75,"(4978.0, 5324.0]",9,9,19,2891.828894784,0.0,0.0,0.010157032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010157032,0.0,1,0.0
,Travel_Rarely,933.0,1.0,3,Life Sciences,1,476,3,Male,57,3,2,3,Married,5296,20156,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7,0.014091922,0.985908078,8,0,26480.0,"(4978.0, 5324.0]",9,9,19,3408.4413579839998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014091922,0.0,0.0,0.0,0.014091922,1,0.0
39.0,Travel_Rarely,1383.0,2.0,3,Life Sciences,1,909,4,Female,42,2,2,4,Married,5204,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4,0.003277949,0.996722051,5,0,22117.0,"(4978.0, 5324.0]",9,9,19,306.42267252,0.0,0.003277949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003277949,0.0,0.0,1,0.0
38.0,Travel_Rarely,322.0,7.0,2,Medical,1,382,1,Female,44,4,2,1,Divorced,5605,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7,0.459166036,0.540833964,8,0,28025.0,"(5324.0, 5605.0]",10,10,2,105742.264762512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459166036,0.0,0.0,0.0,0.459166036,1,0.0
,Travel_Rarely,1066.0,2.0,2,Medical,1,1018,4,Male,32,4,2,4,Married,5472,3334,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3,0.001701455,0.998298545,8,0,27360.0,"(5324.0, 5605.0]",10,10,2,68.07181163999999,0.0,0.0,0.0,0.0,0.001701455,0.0,0.0,0.0,0.0,0.0,0.001701455,0.0,1,0.0
40.0,Travel_Rarely,1342.0,9.0,2,Medical,1,1548,1,Male,47,3,2,1,Married,5473,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1,0.129133519,0.870866481,8,0,27365.0,"(5324.0, 5605.0]",10,10,2,29977.05510066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129133519,0.0,0.0,0.0,0.129133519,1,0.0
36.0,Travel_Rarely,335.0,17.0,2,Marketing,1,1908,3,Male,33,2,2,2,Married,5507,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,0.248492701,0.751507299,4,0,22028.0,"(5324.0, 5605.0]",10,10,2,50161.730594664004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248492701,0.0,0.0,0.0,0.248492701,1,0.0
,Travel_Rarely,763.0,15.0,2,Medical,1,1645,1,Male,59,1,2,4,Divorced,5440,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2,0.68165691,0.31834309,2,0,19040.0,"(5324.0, 5605.0]",10,10,2,180759.05276616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68165691,0.0,0.0,0.0,0.68165691,1,0.0
59.0,Travel_Frequently,1225.0,1.0,1,Life Sciences,1,91,1,Female,57,2,2,3,Single,5473,24668,7,Y,No,11,3,4,80,0,20,2,2,4,3,1,3,0.084110848,0.915889152,4,0,21892.0,"(5324.0, 5605.0]",10,10,2,24898.156781568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084110848,0.0,0.0,0.0,0.084110848,1,0.0
34.0,Travel_Rarely,285.0,29.0,3,Medical,1,1377,2,Male,86,3,2,3,Married,5429,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7,0.139386799,0.860613201,8,0,27145.0,"(5324.0, 5605.0]",10,10,2,29256.174015708002,0.0,0.0,0.139386799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139386799,0.0,1,0.0
32.0,Travel_Rarely,,7.0,3,Life Sciences,1,420,4,Male,91,2,2,3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,0.017287409,0.982712591,10,3,35646.0,"(5324.0, 5605.0]",10,10,2,3523.51970238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017287409,0.0,0.0,0.0,0.017287409,1,0.0
34.0,Travel_Rarely,258.0,21.0,4,Life Sciences,1,621,4,Male,74,4,2,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,0.018758144,0.981241856,10,0,29353.5,"(5324.0, 5605.0]",10,10,2,4484.171839488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018758144,0.0,0.0,0.0,0.018758144,1,0.0
34.0,Travel_Rarely,1351.0,1.0,4,Life Sciences,1,1580,2,Male,45,3,2,4,Married,5484,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1,0.020763419,0.979236581,2,0,19194.0,"(5324.0, 5605.0]",10,10,2,3241.0866522240003,0.0,0.0,0.0,0.0,0.0,0.0,0.020763419,0.0,0.0,0.0,0.020763419,0.0,1,0.0
42.0,Travel_Rarely,557.0,18.0,4,Life Sciences,1,1998,4,Male,35,3,2,1,Divorced,5410,11189,6,Y,Yes,17,3,3,80,1,9,3,2,4,3,1,2,0.128726354,0.871273646,4,0,21640.0,"(5324.0, 5605.0]",10,10,2,17283.830098871997,0.0,0.0,0.0,0.0,0.0,0.0,0.128726354,0.0,0.0,0.0,0.128726354,0.0,1,0.0
,Travel_Rarely,817.0,1.0,3,Medical,1,1369,4,Female,60,2,2,4,Married,5363,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0,0.0022829,0.9977171,9,0,28155.75,"(5324.0, 5605.0]",10,10,2,297.1240008,0.0,0.0,0.0022829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022829,0.0,1,0.0
,Travel_Rarely,1146.0,8.0,3,Technical Degree,1,796,4,Male,38,2,2,1,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,0.689545197,0.310454803,4,0,21304.0,"(5324.0, 5605.0]",10,10,2,25353.197803296003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.689545197,0.0,0.0,0.0,0.689545197,1,0.0
36.0,Travel_Frequently,,6.0,4,Life Sciences,1,1594,1,Male,80,4,2,1,Married,5562,19711,3,Y,Yes,13,3,4,80,1,9,3,3,3,2,0,2,0.222205225,0.777794775,3,0,20857.5,"(5324.0, 5605.0]",10,10,2,52558.6462797,0.0,0.0,0.222205225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222205225,0.0,1,0.0
49.0,Travel_Frequently,1023.0,2.0,3,Medical,1,2065,4,Male,63,2,2,2,Married,5390,13243,2,Y,No,14,3,4,80,0,17,3,2,9,6,0,8,0.009426674,0.990573326,9,0,28297.5,"(5324.0, 5605.0]",10,10,2,1498.049325384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009426674,0.0,0.0,0.0,0.009426674,1,0.0
31.0,Travel_Rarely,1112.0,,4,Life Sciences,1,1673,1,Female,67,3,2,4,Married,5476,22589,1,Y,No,11,3,1,80,2,10,2,3,10,0,0,2,0.058640077,0.941359923,10,0,30118.0,"(5324.0, 5605.0]",10,10,2,15895.448392236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058640077,0.0,0.0,0.0,0.058640077,1,0.0
38.0,Non-Travel,573.0,6.0,3,Medical,1,107,2,Female,79,1,2,4,Divorced,5329,15717,7,Y,Yes,12,3,4,80,3,17,3,3,13,11,1,9,0.004425839,0.995574161,10,3,34638.5,"(5324.0, 5605.0]",10,10,2,834.730938756,0.0,0.0,0.0,0.0,0.0,0.0,0.004425839,0.0,0.0,0.0,0.004425839,0.0,1,0.0
38.0,Travel_Rarely,345.0,10.0,2,Life Sciences,1,2041,1,Female,100,3,2,4,Married,5343,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9,0.006079144,0.993920856,10,0,29386.5,"(5324.0, 5605.0]",10,10,2,436.385272896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006079144,0.0,0.0,0.0,0.006079144,1,0.0
47.0,Non-Travel,1169.0,14.0,4,Technical Degree,1,1934,3,Male,64,3,2,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,0.008409298,0.991590702,8,0,27335.0,"(5324.0, 5605.0]",10,10,2,214.43709900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.008409298,0.0,0.0,0.0,0.008409298,0.0,1,0.0
32.0,Travel_Rarely,929.0,10.0,3,Marketing,1,722,4,Male,55,3,2,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,0.023690836,0.976309164,10,0,29678.0,"(5324.0, 5605.0]",10,10,2,6169.946564496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023690836,0.0,0.0,0.0,0.023690836,1,0.0
31.0,Travel_Rarely,1463.0,23.0,3,Medical,1,367,2,Male,64,2,2,4,Married,5582,14408,0,Y,No,21,4,2,80,1,10,2,3,9,0,7,8,0.131133303,0.868866697,9,0,29305.5,"(5324.0, 5605.0]",10,10,2,22672.423555488,0.131133303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131133303,0.0,1,0.0
54.0,Travel_Rarely,376.0,19.0,4,Medical,1,799,4,Female,95,3,2,1,Divorced,5485,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4,0.138140326,0.861859674,5,0,23311.25,"(5324.0, 5605.0]",10,10,2,37579.69428504,0.0,0.0,0.0,0.0,0.138140326,0.0,0.0,0.0,0.0,0.0,0.138140326,0.0,1,0.0
55.0,Travel_Rarely,,26.0,5,Marketing,1,1578,3,Male,60,2,5,4,Married,19586,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13,0.049496024,0.950503976,10,26,277468.3333333334,"(17875.0, 19740.0]",19,19,11,13682.878858656,0.0,0.0,0.0,0.049496024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049496024,1,0.0
51.0,Travel_Rarely,684.0,6.0,3,Life Sciences,1,162,1,Male,51,3,5,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,0.024120972,0.975879028,10,10,172576.8333333333,"(17875.0, 19740.0]",19,19,11,1870.4366527680002,0.0,0.0,0.0,0.0,0.0,0.024120972,0.0,0.0,0.0,0.0,0.024120972,0.0,1,0.0
46.0,Travel_Rarely,705.0,2.0,4,Marketing,1,38,2,Female,83,3,5,1,Single,18947,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1,0.036109552,0.963890448,2,0,66314.5,"(17875.0, 19740.0]",19,19,11,9889.106348928,0.0,0.0,0.0,0.036109552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036109552,1,0.0
53.0,Travel_Rarely,1223.0,7.0,2,Medical,1,1201,4,Female,50,3,5,3,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26,6,3,7,7,4,7,0.00018811,0.99981189,7,0,88378.5,"(17875.0, 19740.0]",19,19,11,42.076444800000004,0.0,0.0,0.0,0.00018811,0.0,0.0,0.0,0.0,0.0,0.0,0.00018811,0.0,1,0.0
55.0,Travel_Rarely,452.0,1.0,3,Medical,1,374,4,Male,81,3,5,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,0.09165842,0.90834158,10,26,269804.1666666666,"(17875.0, 19740.0]",19,19,11,20829.925895520002,0.0,0.0,0.0,0.09165842,0.0,0.0,0.0,0.0,0.0,0.0,0.09165842,0.0,1,0.0
45.0,Travel_Rarely,252.0,1.0,3,Other,1,336,3,Male,70,4,5,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,0.009236616,0.990763384,10,14,195220.33333333334,"(17875.0, 19740.0]",19,19,11,1770.10509024,0.0,0.0,0.0,0.009236616,0.0,0.0,0.0,0.0,0.0,0.0,0.009236616,0.0,1,0.0
46.0,Travel_Rarely,430.0,1.0,4,Medical,1,1069,4,Male,40,3,5,4,Divorced,19627,21445,9,Y,No,17,3,4,80,2,23,0,3,2,2,2,2,0.001563482,0.998436518,2,0,68694.5,"(17875.0, 19740.0]",19,19,11,402.34645788,0.0,0.0,0.0,0.0,0.0,0.001563482,0.0,0.0,0.0,0.0,0.001563482,0.0,1,0.0
42.0,Travel_Rarely,532.0,4.0,2,Technical Degree,1,319,3,Male,58,3,5,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15,0.002383417,0.997616583,10,12,182704.0,"(17875.0, 19740.0]",19,19,11,141.08875273200002,0.0,0.0,0.0,0.002383417,0.0,0.0,0.0,0.0,0.0,0.0,0.002383417,0.0,1,0.0
42.0,Travel_Frequently,570.0,8.0,3,Life Sciences,1,809,2,Male,66,3,5,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,0.067245403,0.932754597,10,14,187371.66666666666,"(17875.0, 19740.0]",19,19,11,13092.6799641,0.0,0.0,0.0,0.067245403,0.0,0.0,0.0,0.0,0.0,0.0,0.067245403,0.0,1,0.0
41.0,Travel_Rarely,314.0,1.0,3,Human Resources,1,734,4,Male,59,2,5,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,0.007749575,0.992250425,10,12,182295.5,"(17875.0, 19740.0]",19,19,11,1819.1662337999999,0.0,0.0,0.0,0.007749575,0.0,0.0,0.0,0.0,0.0,0.007749575,0.0,0.0,1,0.0
60.0,Travel_Rarely,422.0,7.0,3,Life Sciences,1,549,1,Female,41,3,5,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,0.064441424,0.935558576,10,19,231531.0,"(17875.0, 19740.0]",19,19,11,2980.286977152,0.0,0.0,0.0,0.064441424,0.0,0.0,0.0,0.0,0.0,0.0,0.064441424,0.0,1,0.0
45.0,Travel_Frequently,364.0,25.0,3,Medical,1,1306,2,Female,83,3,5,2,Single,18061,13035,3,Y,No,22,4,3,80,0,22,4,3,0,0,0,0,0.019303963,0.980696037,0,0,54183.0,"(17875.0, 19740.0]",19,19,11,3019.5258924600003,0.0,0.0,0.0,0.019303963,0.0,0.0,0.0,0.0,0.0,0.0,0.019303963,0.0,1,0.0
44.0,Travel_Rarely,1315.0,,4,Other,1,671,4,Male,35,3,5,4,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,0.004251361,0.995748639,2,0,68295.5,"(17875.0, 19740.0]",19,19,11,477.41083485600006,0.0,0.0,0.0,0.004251361,0.0,0.0,0.0,0.0,0.0,0.0,0.004251361,0.0,1,0.0
44.0,Travel_Rarely,1199.0,4.0,2,Life Sciences,1,1288,3,Male,92,4,5,1,Divorced,19190,17477,1,Y,No,14,3,4,80,2,26,4,2,25,9,14,13,0.011598035,0.988401965,10,15,201495.0,"(17875.0, 19740.0]",19,19,11,2432.3862923399997,0.0,0.0,0.0,0.011598035,0.0,0.0,0.0,0.0,0.0,0.0,0.011598035,0.0,1,0.0
41.0,Travel_Rarely,427.0,10.0,4,Human Resources,1,731,2,Male,73,2,5,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,0.124529502,0.875470498,10,11,175459.16666666666,"(17875.0, 19740.0]",19,19,11,13241.471006664,0.0,0.0,0.0,0.124529502,0.0,0.0,0.0,0.0,0.0,0.124529502,0.0,0.0,1,0.0
52.0,Non-Travel,771.0,2.0,4,Life Sciences,1,329,1,Male,79,2,5,3,Single,19068,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12,0.747686562,0.252313438,10,23,251062.0,"(17875.0, 19740.0]",19,19,11,188686.18078632,0.0,0.0,0.0,0.747686562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747686562,1,0.0
50.0,Travel_Rarely,854.0,1.0,4,Medical,1,323,4,Female,68,3,5,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6,0.000458351,0.999541649,7,0,92705.75,"(17875.0, 19740.0]",19,19,11,132.654113016,0.0,0.0,0.0,0.000458351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000458351,1,0.0
49.0,Travel_Frequently,1064.0,2.0,1,Life Sciences,1,1941,2,Male,42,3,5,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,0.00060799,0.99939201,5,0,81434.25,"(17875.0, 19740.0]",19,19,11,100.23079944,0.0,0.0,0.0,0.0,0.0,0.00060799,0.0,0.0,0.0,0.0,0.00060799,0.0,1,0.0
44.0,Travel_Rarely,1099.0,,3,Marketing,1,1267,2,Male,88,3,5,2,Married,18213,8751,7,Y,No,11,3,3,80,1,26,5,3,22,9,3,10,0.049076252,0.950923748,10,12,173023.5,"(17875.0, 19740.0]",19,19,11,5153.5953750240005,0.0,0.0,0.0,0.049076252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049076252,1,0.0
46.0,Travel_Rarely,734.0,2.0,4,Medical,1,1789,3,Male,46,3,5,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,0.008936069,0.991063931,2,0,67648.0,"(17875.0, 19740.0]",19,19,11,1524.636348504,0.0,0.0,0.0,0.0,0.0,0.008936069,0.0,0.0,0.0,0.0,0.008936069,0.0,1,0.0
43.0,Travel_Rarely,920.0,,3,Life Sciences,1,1255,3,Male,96,1,5,4,Married,19740,18625,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7,0.000934226,0.999065774,8,0,98700.0,"(17875.0, 19740.0]",19,19,11,208.799511,0.0,0.0,0.0,0.0,0.0,0.000934226,0.0,0.0,0.0,0.0,0.000934226,0.0,1,0.0
42.0,Travel_Rarely,265.0,,2,Marketing,1,1029,4,Male,90,3,5,3,Married,18303,7770,6,Y,No,13,3,2,80,0,21,3,4,1,0,0,0,0.014644798,0.985355202,1,0,59484.75,"(17875.0, 19740.0]",19,19,11,1365.4809655200002,0.0,0.0,0.0,0.014644798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014644798,1,0.0
37.0,Travel_Rarely,799.0,1.0,3,Technical Degree,1,623,2,Female,59,3,3,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,0.074589538,0.925410462,6,0,33709.5,"(6932.0, 8008.0]",14,14,6,21345.735626687998,0.0,0.0,0.0,0.0,0.074589538,0.0,0.0,0.0,0.0,0.0,0.074589538,0.0,1,0.0
,Travel_Rarely,882.0,,4,Life Sciences,1,984,4,Male,92,3,3,4,Divorced,7823,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8,0.013979798,0.986020202,10,0,43026.5,"(6932.0, 8008.0]",14,14,6,1142.764607712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013979798,0.0,0.0,0.0,0.013979798,1,0.0
31.0,Travel_Frequently,1445.0,1.0,5,Life Sciences,1,1459,3,Female,100,4,3,2,Single,7446,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7,0.028724554,0.971275446,10,0,40953.0,"(6932.0, 8008.0]",14,14,6,3078.467901288,0.0,0.0,0.0,0.0,0.028724554,0.0,0.0,0.0,0.0,0.0,0.028724554,0.0,1,0.0
29.0,Travel_Rarely,408.0,23.0,1,Life Sciences,1,1165,4,Female,45,2,3,1,Married,7336,11162,1,Y,No,13,3,1,80,1,11,3,1,11,8,3,10,0.232514172,0.767485828,10,1,42793.33333333333,"(6932.0, 8008.0]",14,14,6,31143.878254368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232514172,0.0,0.0,0.0,0.232514172,1,0.0
41.0,Travel_Rarely,1206.0,23.0,2,Life Sciences,1,1678,4,Male,80,3,3,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,0.378000505,0.621999495,2,0,24787.0,"(6932.0, 8008.0]",14,14,6,52576.84624146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378000505,0.0,0.0,0.0,0.378000505,1,0.0
37.0,Travel_Rarely,1189.0,,3,Life Sciences,1,152,3,Male,87,3,3,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3,0.150644678,0.849355322,5,0,31569.0,"(6932.0, 8008.0]",14,14,6,26223.020388816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150644678,0.0,0.0,0.0,0.150644678,1,0.0
31.0,Travel_Rarely,1232.0,7.0,4,Medical,1,462,3,Female,39,3,3,4,Single,7143,25713,1,Y,Yes,14,3,3,80,0,11,2,2,11,9,4,10,0.150190244,0.849809756,10,1,41667.5,"(6932.0, 8008.0]",14,14,6,46342.100927664,0.0,0.0,0.0,0.0,0.150190244,0.0,0.0,0.0,0.0,0.0,0.150190244,0.0,1,0.0
,Travel_Rarely,950.0,,3,Medical,1,1121,4,Female,93,3,3,2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,0.003652509,0.996347491,9,0,40188.75,"(6932.0, 8008.0]",14,14,6,352.350238212,0.0,0.0,0.0,0.0,0.003652509,0.0,0.0,0.0,0.0,0.0,0.003652509,0.0,1,0.0
49.0,Travel_Rarely,1184.0,11.0,3,Marketing,1,840,3,Female,43,3,3,4,,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,0.01579046,0.98420954,9,0,40183.5,"(6932.0, 8008.0]",14,14,6,1110.3851472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01579046,0.0,0.0,0.0,0.01579046,1,0.0
42.0,Travel_Rarely,319.0,24.0,3,Medical,1,605,4,Male,56,3,3,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,0.362896472,0.637103528,10,0,40733.0,"(6932.0, 8008.0]",14,14,6,30265.5657648,0.0,0.0,0.0,0.0,0.362896472,0.0,0.0,0.0,0.0,0.0,0.362896472,0.0,1,0.0
40.0,Travel_Rarely,448.0,16.0,3,Life Sciences,1,1641,3,Female,84,3,3,4,Single,7945,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3,0.32216048,0.67783952,4,0,31780.0,"(6932.0, 8008.0]",14,14,6,77117.48706048001,0.0,0.0,0.0,0.0,0.32216048,0.0,0.0,0.0,0.0,0.0,0.32216048,0.0,1,0.0
59.0,Travel_Rarely,1435.0,25.0,3,Life Sciences,1,81,1,Female,99,3,3,1,Single,7637,2354,7,Y,No,11,3,4,80,0,28,3,2,21,16,7,9,0.3238625,0.6761375,10,11,70005.83333333333,"(6932.0, 8008.0]",14,14,6,9148.4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238625,0.0,0.0,0.0,0.3238625,1,0.0
29.0,Travel_Rarely,332.0,17.0,3,Other,1,1419,2,Male,51,2,3,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9,0.224158024,0.775841976,10,0,43934.0,"(6932.0, 8008.0]",14,14,6,26277.596837472,0.0,0.224158024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224158024,0.0,0.0,1,0.0
38.0,Travel_Rarely,130.0,2.0,2,Marketing,1,1125,4,Male,32,3,3,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0,0.618041074,0.381958926,1,0,23890.75,"(6932.0, 8008.0]",14,14,6,152920.66685767198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618041074,0.0,0.0,0.0,0.618041074,1,0.0
49.0,Travel_Rarely,527.0,8.0,2,Other,1,944,1,Female,51,3,3,2,Married,7403,22477,4,Y,No,11,3,3,80,1,29,3,2,26,9,1,7,0.085660058,0.914339942,10,16,80199.16666666666,"(6932.0, 8008.0]",14,14,6,23104.573483992,0.0,0.0,0.085660058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085660058,0.0,1,0.0
30.0,Travel_Rarely,979.0,15.0,2,Marketing,1,1754,3,Male,94,2,3,1,Divorced,7140,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7,0.148716573,0.851283427,7,0,33915.0,"(6932.0, 8008.0]",14,14,6,5510.841329088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148716573,0.0,0.0,0.0,0.148716573,1,0.0
36.0,Travel_Rarely,325.0,10.0,4,Technical Degree,1,1312,4,Female,63,3,3,3,Married,7094,5747,3,Y,No,12,3,1,80,0,10,0,3,7,7,1,7,0.027629833,0.972370167,7,0,33696.5,"(6932.0, 8008.0]",14,14,6,1905.463803012,0.027629833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027629833,0.0,1,0.0
36.0,Travel_Rarely,711.0,,4,Life Sciences,1,1651,2,Female,42,3,3,1,Married,8008,22792,4,Y,No,12,3,3,80,2,9,6,3,3,2,0,2,0.025468908,0.974531092,3,0,30030.0,"(6932.0, 8008.0]",14,14,6,6965.848213632,0.025468908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025468908,0.0,1,0.0
44.0,Travel_Rarely,921.0,2.0,3,Life Sciences,1,1703,3,Female,96,4,3,4,Married,7879,14810,1,Y,Yes,19,3,2,80,1,9,2,3,8,7,6,7,0.019057519,0.980942481,8,0,39395.0,"(6932.0, 8008.0]",14,14,6,3386.90227668,0.019057519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019057519,0.0,1,0.0
38.0,Travel_Rarely,827.0,1.0,4,Life Sciences,1,724,2,Female,33,4,2,4,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,0.001086682,0.998913318,9,0,40031.25,"(6932.0, 8008.0]",14,14,6,252.75788647200002,0.001086682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001086682,0.0,1,0.0
